1642692240000,43147.72000000,43197.29000000,43142.30000000,43187.61000000,32.75245000,1642692299999,1414015.26889290,880,15.51199000,669587.19849790,0
1642692300000,43187.64000000,43210.45000000,43166.09000000,43210.44000000,26.23132000,1642692359999,1133013.71919720,825,17.86655000,771766.97003650,0
1642692360000,43210.44000000,43218.58000000,43177.61000000,43180.01000000,28.11832000,1642692419999,1214502.77989810,1036,12.93345000,558620.87155120,0
1642692420000,43180.01000000,43269.41000000,43180.00000000,43257.79000000,41.78114000,1642692479999,1806665.58006970,1307,26.65417000,1152549.01339350,0
1642692480000,43257.80000000,43263.85000000,43214.84000000,43239.11000000,48.23654000,1642692539999,2085615.27345800,1109,20.52682000,887472.51418910,0
1642692540000,43239.12000000,43300.00000000,43227.51000000,43278.16000000,50.48253000,1642692599999,2183952.93269230,1179,31.95489000,1382385.09675440,0
1642692600000,43278.16000000,43300.00000000,43263.74000000,43286.64000000,44.29423000,1642692659999,1917363.89077190,1126,17.89803000,774753.45241770,0
1642692660000,43286.64000000,43364.45000000,43284.79000000,43335.07000000,78.41308000,1642692719999,3397284.52706260,1661,58.61191000,2539079.15826480,0
1642692720000,43335.07000000,43400.00000000,43305.88000000,43392.15000000,53.85727000,1642692779999,2334968.35382850,1461,28.05620000,1216463.56978580,0
1642692780000,43392.14000000,43393.15000000,43353.04000000,43353.88000000,52.27489000,1642692839999,2267709.45171700,989,14.64832000,635364.33203490,0
1642692840000,43353.88000000,43353.89000000,43235.01000000,43235.02000000,50.07749000,1642692899999,2168282.18311940,2023,18.58473000,804802.03500610,0
1642692900000,43235.01000000,43235.02000000,43155.10000000,43187.01000000,94.07418000,1642692959999,4063462.05183570,1583,29.40919000,1270227.39193440,0
1642692960000,43187.01000000,43189.92000000,43150.59000000,43171.07000000,68.13777000,1642693019999,2941677.55698950,1075,38.47399000,1661024.05782760,0
1642693020000,43171.07000000,43249.00000000,43170.61000000,43205.10000000,122.19873000,1642693079999,5277654.60911190,1376,103.56715000,4472616.33551160,0
1642693080000,43202.98000000,43207.03000000,43171.05000000,43195.09000000,20.90145000,1642693139999,902634.25934270,802,12.27523000,530119.04912370,0
1642693140000,43195.08000000,43202.00000000,43171.78000000,43188.04000000,17.54454000,1642693199999,757698.85512490,770,9.17830000,396364.02620420,0
